,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103
occupation_Transport-moving,0.06251801444614452,0.026138936648041764,-0.015196334587438437,-0.01507708340420602,-0.005805794774181235,0.0016874734900534031,-0.005735099937659313,0.0052316347260837805,0.003726113178913269,0.005652812465889551,-0.00274086912061632,0.0017290766980956127,0.002458493517211696,-0.09127652110500029,0.011714748499656986,0.0028579589322302434,0.00453114439190979,-0.014285835430655744,-0.006390897803074702,0.002150047525698769,0.006128684585805682,0.025249631291173778,0.006319894659487849,0.02421149546990064,0.003466533777376911,0.002640552904778641,-0.0036720318859071433,-0.004281304034463161,0.005259880503919986,0.0022461198668296866,-0.0038598280462556153,0.003963580217757728,-0.0071035149451807245,0.009327515391748488,-0.0040711180607346876,0.0024914537202043664,-0.01450644621915447,0.0011165031105447236,-0.0019030306667206175,0.007484015419533022,-0.0004303963865355037,0.01133923832608603,0.01819567313966873,-0.0037624745594007224,-0.006283247134919495,-0.002992304981223646,0.003655976567300981,-0.0008928235937437484,-0.005393935650571023,0.013777401261626914,-0.004030880215412158,0.003291497767127906,0.004283243581281683,-0.003905985193968803,0.0035637509913200097,-0.004329280117338466,0.004086630221353676,0.004708284647602936,-0.005771745783067188,0.0047405385730853395,0.00322907184284677,-0.003441450400783168,-0.004209812758964555,-0.004000337799270603,0.004082719805109086,0.0040821200284696215,-0.003742268351490486,-0.004117612272242878,-0.003341780712093305,-0.0035994066608738147,0.004358995833951135,-0.004354562061932708,0.004298675875580716,0.003913124821109585,0.004043315598114927,-0.004042735873037198,-0.003248952463930995,-0.017314092987142798,-0.004176615240516249,0.004456788491275936,0.0037972914812406697,-0.005708364363437157,-0.00418591678404748,-0.004518895150176793,-0.006751477081460288,-0.004049913378847464,0.004216068388508948,-0.0040601400553477275,0.004389183168511685,-0.0026434623179280065,0.004192985672935396,0.004145069198163699,-0.004055768438559344,0.018603035710582933,0.004072481198232049,-0.01298625939633545,-0.00408190954697616,0.004841702521750303,0.11728194122222378,-0.11728194123672842,0.11728194122606092,0.11728194122467082,0.11728194122511351,-0.1172819412250342
race_Amer-Indian-Eskimo,-0.04279157105411413,0.034036607930387396,0.061008717464795574,-0.06750514805963524,0.05963075822325167,-0.06563831056592184,0.06421172478016927,-0.061697997662513146,-0.06265457081009171,-0.06142250175283349,-0.06305823787417138,-0.06064406458737636,-0.06426064866465363,-0.04356036722668638,-0.06723396331760499,-0.0656520862267209,-0.06430148099579054,0.056652036679848174,-0.06474966057812316,-0.06500060046769789,-0.06449908229546701,-0.06377714867448649,0.06549155961101089,0.06406667267939276,-0.06551459248196508,-0.06526466851763874,0.06548235049257754,0.0652449311902432,-0.06240501953979311,0.06531198810637019,0.06297325216563303,-0.06457050087004108,0.06396013870433778,-0.061325387548559825,0.06652316359641346,-0.06556827014378307,0.05058431785247616,-0.06609824749934524,-0.06360591585564894,-0.05896029359397399,-0.06381536861475626,0.03034031140522097,-0.028290553710230034,0.0659825139042383,0.06428778907927092,0.06505043638976926,-0.0664010977200779,0.06539489415310211,0.06456476089397914,-0.05282359294024147,0.06485471069469771,-0.06510387512996818,-0.0648075376527504,0.06491543836954389,-0.06508656688129644,0.06484075829466042,-0.06489587200274234,-0.06465262465842068,0.06395985298769974,-0.06460971604206868,-0.06518725350509567,0.06500777218342516,0.06484097490181895,0.06511810760142865,-0.06488724193132048,-0.06490292475249183,0.06501169630282311,0.06487695921482063,0.06515239837690279,0.06508860514058418,-0.06479368040794029,0.06478368222641491,-0.06483750849211575,-0.06495622850533145,-0.06489841894141304,0.06492686358904662,0.06516664107878051,0.03645218966866825,0.06484167428733158,-0.06478214299761675,-0.06506392632442491,0.06368048499543995,0.06485763102773524,0.0645999642470451,0.0630482012637087,0.06488030138187063,-0.06486672187038912,0.0649193575985115,-0.06478526532581387,0.06532667145354257,-0.06485393811464608,-0.0648114593572232,0.06476637873965373,0.009656500644514586,-0.06490045225053843,-0.045509485854033846,-0.06280062990087944,-0.064587807427211,0.026487773501298956,-0.02648777541886343,0.02648777410523759,0.0264877738063919,0.026487773956559726,-0.026487773950764817
race_Asian-Pac-Islander,-0.2185757800403502,0.045344572655136334,0.049441567922833086,-0.041774980941230874,0.04453814149970788,-0.04583438491523386,0.048312092596052535,-0.04205656289670026,-0.04708979543002196,-0.04557037435287408,-0.05607869544926737,-0.04520558728930349,-0.05062925878962655,-0.046112163332735163,-0.055445747430754505,-0.05133262168507648,-0.06276793015546224,0.06256240924352605,-0.03385639335589065,-0.046755967616343895,-0.05022454698748681,-0.05062552875994382,0.05307184225842673,0.057484158835884196,-0.04850029046905258,-0.05177607048264244,0.05154455862888382,0.05232018440578133,-0.05167277875076445,0.04735705878230379,0.05946283743986026,-0.0524291742893762,0.05164251237495302,-0.0542440388091057,0.05096097024017191,-0.05028128372134677,0.048701704240671884,-0.04882783671595651,-0.04494867604922568,-0.052538294274807225,-0.047150714437012305,0.03025225491607405,-0.03259694423350914,0.05010490060895874,0.05128827787494997,0.04992290018393884,-0.05047796617770835,0.04784568020428669,0.04844933391365335,-0.049249705975552484,0.050689937303209566,-0.05019494273217075,-0.05083231493739361,0.050625181498319155,-0.050389110415706255,0.050804449529297246,-0.05070516450135256,-0.050996231711524356,0.05146937253521513,-0.05104431309759993,-0.050189178374063635,0.050236364495334036,0.05078444548547288,0.05059775080720484,-0.05070355098492547,-0.050702075592660725,0.050508718894598265,0.05071309949324687,0.05027126243132739,0.05042094018825784,-0.05086083279623193,0.050871965516151134,-0.05080460141744622,-0.05061092915329735,-0.05068499541894,0.05068299208081805,0.050198134027918166,0.040776596952477255,0.05075915760304949,-0.05089870555109873,-0.05054080279730017,0.05146073316005603,0.050762605693481004,0.050908670320584395,0.04957735318681804,0.05069275332851048,-0.050776656947332785,0.050692841190530066,-0.050870551520326046,0.049762245930509985,-0.05076743617795253,-0.050748486518024306,0.050701373319419936,-0.007954448393858672,-0.050700351782462266,-0.021900690876969935,-0.04228220760165206,-0.051081683082883515,-0.06415318910920059,0.06415318770705558,-0.06415318866637638,-0.0641531888861685,-0.06415318877545143,0.06415318877964922
race_Black,-0.3508417682786465,-0.16853542724166765,-0.1307468625401252,0.09012384372915029,-0.14038998788745,0.12628046357542183,-0.12916496114900766,0.14088412504405068,0.1421115047249709,0.1391425796237673,0.12116934446289124,0.1335178181240956,0.1263367253819131,0.12801080174422635,0.12233330794473882,0.12320197202833374,0.13407101711336877,-0.1226705611865893,0.12004767340694279,0.12550708822155476,0.12643772865425762,0.12718657912329515,-0.1266928756028605,-0.12613520496049513,0.12480242042092617,0.12664049613271575,-0.12551302962139907,-0.12679977956802738,0.12735653696951968,-0.11185804312238244,-0.12845890167255858,0.12805613150667067,-0.1271549515893951,0.12836839865345415,-0.12432289336689191,0.1246819009903793,-0.11625305273353195,0.12269564023736415,0.11356404591235354,0.12693477473657033,0.11748443248402711,-0.06220974595342848,0.07931204740407541,-0.12570535875651379,-0.1276610806959744,-0.12461041547818008,0.12543075638333534,-0.11998826929301541,-0.126913365118109,0.12012799903429124,-0.12580113518718736,0.12500270359166904,0.12619898896561357,-0.12581329683084047,0.12537459949781796,-0.12617772186294277,0.12598618133355502,0.1265665048299029,-0.12730106484940656,0.12662156901698948,0.12489222578028293,-0.12536771713967923,-0.12611448618720578,-0.12561974229818162,0.12598422921158636,0.12595691079645072,-0.12560445774617623,-0.1260296948148513,-0.12506205962961828,-0.12539985821212124,0.12623615355837606,-0.1262519185085879,0.1261520775357439,0.12580088232397194,0.12596026866809182,-0.12591441206022852,-0.12496946191144924,-0.09613424174459473,-0.1261031118968002,0.12627280230762086,0.12558057560220928,-0.12778423379584053,-0.12608002613904093,-0.1264664368295387,-0.11932578518853007,-0.12599191235950769,0.12607875995771628,-0.12593362130695002,0.12627172187512406,-0.12401200003018147,0.12609256033563027,0.12613397100593057,-0.1261420992337642,0.012973513260813153,0.12596882088725184,0.05873183446244497,0.107334785651078,0.1266437024196162,0.07436362914599129,-0.07436362556488964,0.0743636280137561,0.07436362857626255,0.07436362829275737,-0.07436362830345322
race_Other,-0.1123045356463283,-0.01267717381422882,-0.007507549686972754,0.0021835569618382875,-0.00901128609675148,0.005923354164589297,-0.006960070574282944,0.009167763576796164,0.006387221229863155,0.006372158182739092,-0.00026372971801501114,0.004757022523613711,0.005505202092576278,0.007697375245193471,0.0036794284136487092,0.005374999655260204,0.0025412415318006327,-0.002667850366390005,0.007725648804401013,0.006251789339970501,0.005479713847204645,0.005676242040600013,-0.0047183556131150705,-0.0043458787703531945,0.005356804405437717,0.005138421134606603,-0.005136627574071233,-0.005109000660848175,0.005404755968991318,-0.0028639476490226606,-0.004573248316863926,0.005190412615761449,-0.005235006133158953,0.004818362671030067,-0.00464472486425837,0.004966629227891941,-0.0031830925675405603,0.004770939949426991,0.005083857404076846,0.00791567770927451,0.005697632403129777,-0.014934641196773027,0.003406035046344692,-0.004467227140891237,-0.004897900588020777,-0.004612257887281772,0.006979668377261016,-0.0047470056955608055,-0.002803726513415637,0.00460246741226753,-0.004958218496359481,0.004970389718744619,0.0052526507677410905,-0.005309389422348308,0.005205939754177975,-0.005270252413636819,0.005246001718137522,0.0052760504550012285,-0.005338008101474391,0.005300168382878736,0.005154027323591629,-0.005164171739443748,-0.0052694789886376684,-0.005152077804098645,0.005264399842207441,0.0052346323375142565,-0.005226901350790774,-0.005246875479491841,-0.005198230179231266,-0.005206417660720734,0.005260985249776111,-0.005275044097943498,0.00524134983417072,0.005242345320265051,0.005251629995779041,-0.005243981042938891,-0.005195284294119599,-0.0036665087582254527,-0.005264379191992326,0.005253017745045771,0.005205319332047681,-0.005498374130442165,-0.005256925876181372,-0.00535222438733399,-0.0041680110068070785,-0.005264022679378225,0.005247190628774866,-0.005245387278884665,0.005259476178203221,-0.0051453159005493505,0.005259038564974637,0.005299220917537837,-0.0053156836551914634,0.0004658349393779357,0.00525064186911592,0.0020752357384617066,0.004282710613205558,0.005254762321076777,0.04409325008854096,-0.04409324998639242,0.04409325005708863,0.04409325007219549,0.04409325006482191,-0.044093250065160045
race_White,0.44206786816520377,0.1124470768438361,0.07000581353971709,-0.03663183837473589,0.08125957113763445,-0.06635611516213497,0.06821015697942566,-0.08236361249937262,-0.07992620648013707,-0.07852974603306194,-0.05614952391540578,-0.0738040227744447,-0.0643131494365833,-0.07424608085167268,-0.05729423947299316,-0.06092482031261904,-0.06402169578272268,0.05674074752612878,-0.06775980276758545,-0.06551634418266294,-0.06452449672670617,-0.06520404187079143,0.06286244882429448,0.06051945230724664,-0.06369350641097174,-0.06362878756155001,0.06273902943336716,0.06349162237785114,-0.0651403061368149,0.05284298168149936,0.06184935073897116,-0.06469678642478593,0.06451160985883235,-0.06486703073257077,0.061615804166564744,-0.06259903561875449,0.06002242937577146,-0.06145682368993303,-0.05650307202110306,-0.0659635057625401,-0.05879678628274263,0.03255815890242698,-0.04330276039135148,0.0632984311153884,0.06493183842202814,0.06276815002996994,-0.06341666019269299,0.05986533845988987,0.06508932106266808,-0.06273859226267517,0.06352943626937473,-0.06303969077041849,-0.06388103749075888,0.06364526337221976,-0.06332057647131444,0.06387231539145886,-0.06373951626398677,-0.06415661991327071,0.06474584098573995,-0.06419708978721916,-0.06297436093500314,0.06340121143256243,0.06382902486945922,0.0634001188547943,-0.06374581676716072,-0.06371166779294567,0.06348003633294062,0.06377747094786784,0.06309701243718474,0.06332556825714954,-0.06390405498565874,0.06391815070631596,-0.06384423730967162,-0.06361330544255434,-0.06372853124671456,0.06368130151431561,0.06305090600021934,0.051144799399039195,0.06383047021878495,-0.06391718094128504,-0.06342419132988984,0.06527307832539718,0.06380311281509862,0.06415033753053694,0.05895876230968275,0.06375939473183458,-0.06379009398167103,0.06369495708449847,-0.06393095886631475,0.06240768465798129,-0.06381278432456834,-0.06387890816546864,0.06392568335765021,-0.009727599965681717,-0.0637272944700894,-0.026244251801541885,-0.052623962284672546,-0.06419154278857427,-0.0492867727969629,0.049286770998237736,-0.04928677222758816,-0.049286772510760184,-0.04928677236794831,0.049286772373305504
relationship_Husband,0.26815597211583725,0.4252530799516863,0.02818759667812092,-0.012080568562173712,0.020987817933334513,-0.012863447486173329,0.019722303612318144,-0.022037511860228884,-0.016561275534232298,-0.02850963636939838,-0.018377225779939704,-0.0005219024826667352,-0.024941998960426624,-0.00019494234747144916,-0.017426150698553893,-0.014957794206785436,-0.006213441195129077,0.04284393414217361,-0.009614051319805996,-0.019679023627824102,-0.025260613045865198,-0.022855312249399358,0.01856633239371581,0.013749250371895656,-0.015127371484843674,-0.01954698402558203,0.01610158132615073,0.020176949864308878,-0.03271579715249821,-0.010512226291960525,0.02876061944121682,-0.027823714476060378,0.026245904339419413,-0.038229933026290956,0.01232673252890679,-0.014777138572178161,0.05995726755145177,-0.010173327160139387,0.00466475126957848,-0.033454184950593824,-0.0011445056792516333,-0.04656621063160553,-0.07699860350576887,0.018115496415420543,0.02859739610289303,0.015165930905603026,-0.01778967867695641,0.005371483702578492,0.027883498995773047,-0.05426864977683494,0.018827093210236998,-0.016190484919802003,-0.020520338666839156,0.018881966593361017,-0.01747828851572686,0.020282351656663974,-0.019532631254078142,-0.02195126545640678,0.02632798233064975,-0.022119707840884618,-0.015882137284535667,0.017617385948549728,0.020051059831278785,0.018411625478842453,-0.019499459442468708,-0.019461528560517676,0.018268328648702734,0.019689442525173545,0.016369543849876177,0.017503550133937312,-0.020521955988597483,0.020582665028298218,-0.020133163592664798,-0.018869570476466556,-0.0194277899361598,0.01926571824130999,0.016186062065693528,0.06668555788617694,0.019977470024183184,-0.020742611871572385,-0.0181408081075906,0.027788766693405326,0.019898908878503478,0.02172546090772914,0.01943886651056609,0.019567912633074672,-0.019906859847038192,0.019387976987352798,-0.020724190462738434,0.013597728287371153,-0.019982282250451656,-0.020298475203574404,0.02009428240814274,-0.06987729641300644,-0.019468816025065287,0.05178461638116505,0.013172004066517666,-0.021916382661065464,-0.07265853985281255,0.07265853936119739,-0.07265853968294606,-0.07265853977433841,-0.0726585397251113,0.07265853972613871
relationship_Not-in-family,-0.058573325413109396,-0.20527083119455014,-0.008755080621675725,0.033342206917753185,0.05781630001348357,-0.005975878881581464,-0.014607884807223524,0.0052656083480075696,0.004170874779033743,0.010181190767789132,-0.06919325491082523,0.007083964257816534,0.004342765580487533,-0.014606809407724426,0.0050249719850311205,0.0005909692803103748,0.003490027990042065,-0.012956485384255855,0.0012464129528158194,0.0033961278622059257,0.0033724168872914183,0.006281454921779394,-0.004953396660605857,-0.002364798922543998,0.0028052022969382155,0.004087471832832612,-0.0028425999680295254,-0.004102414449905946,0.008343684481022068,0.0018873946209720716,-0.01168598542713015,0.006175204487048582,-0.0059240557024721665,0.009431324653487762,-0.0016825806717168862,0.002478809670562484,-0.01651294417073883,0.0010647760495889802,-0.0033101609570453817,0.008146687877480368,-0.0015908961157488927,0.01561438748984868,0.022372678620829794,-0.003516452234266825,-0.0066511242507086045,-0.002611334704317171,0.0033965097389886427,0.0003135028647203522,-0.006205035990155746,0.014630002247443648,-0.0037904601969117146,0.0029161287838367087,0.004233747150007627,-0.0036950307924431434,0.0032909748345922186,-0.004181823913492937,0.003924698288666979,0.0046687426741984835,-0.005972361908737744,0.004725825527833382,0.0028385347888066994,-0.0032718984974786326,-0.004071710685319654,-0.003649056037847442,0.00388994701815751,0.003912720760485703,-0.003535593996875542,-0.003963548435245859,-0.0029817899696500056,-0.0033192365590692086,0.004228064894150576,-0.004238430279773664,0.004140621056626625,0.0037162748978482926,0.003882351274502481,-0.003852230176391228,-0.002904980535171086,-0.019791362767104394,-0.0040465272481376114,0.004316860827238006,0.003519219254580033,-0.006225714761960216,-0.004035901934717413,-0.004517914672412483,-0.0048856966116797695,-0.003909282301835315,0.004051341091507647,-0.0038769627767210493,0.004278917195808479,-0.002123797997780074,0.004051117504171518,0.004065671633780269,-0.00401703635066749,0.021787268293447615,0.003903131456521703,-0.016733273723003105,-0.005885769109630151,0.004764887706155365,-0.057004411233550586,0.057004411415324585,-0.05700441129719038,-0.05700441126229382,-0.0570044112813202,0.05700441128098152
relationship_Other-relative,-0.09820287248118917,-0.07019176735442499,-0.030391429005490814,0.010222653510689676,-0.03245682657326621,0.023330272924319356,-0.023585379688932685,0.026824607437770785,0.02227800239329309,0.027943339368364573,0.01646202339867875,0.013314272047154673,0.024207333296253335,0.01099784300585836,0.026440112027199432,0.026172910610157193,0.012260367419691921,-0.026851508998565858,0.02233357324608679,0.024345603117444492,0.02695742207684359,0.023573316895217602,-0.019655887068913025,-0.029672891918811756,0.020928241820843237,0.023789408100472316,-0.023237306507564934,-0.023775091249774803,0.021904280595882186,0.023485841494563075,0.02608319519520825,0.02789673912312413,-0.025843069349169995,0.02646736528115065,-0.022452626171117734,0.02211570320913887,-0.031480505808304686,0.02092100747624683,0.01619651496908397,0.02669374749900731,0.01814078455906256,0.0017136075546567194,0.02887304542851475,-0.023056240593441378,-0.025683668957263605,-0.022295599389868227,0.023014958765763958,-0.01938719909854588,-0.025437181879466978,0.030472926412995507,-0.023311886599486895,0.022561197358744647,0.023804663194325976,-0.02326717139919251,0.022935460092547547,-0.02368230105331783,0.023483127796963012,0.024111981039623028,-0.0251796188930158,0.024147962366916343,0.022519641588230194,-0.022947882403108705,-0.023618159762713753,-0.02320253917522602,0.023485295034962175,0.02346305086037247,-0.023138837888383994,-0.02352481524012476,-0.02265244934429116,-0.02294825332465287,0.0237462278525369,-0.023758123479187612,0.02364772879038704,0.023308752936947737,0.02345453091572566,-0.023417848767186878,-0.02259250774085794,-0.029296256640914477,-0.023597170989976157,0.023806281063922297,0.023127124929835968,-0.02551472013950093,-0.0235803554604739,-0.024024161324971725,-0.02292568113047406,-0.023486866496951996,0.023586385228650086,-0.02344763350700859,0.023793693335648916,-0.021887496940381192,0.023601095235176946,0.02366582141904889,-0.023604807276353706,0.0175550276788787,0.02346777492308385,-0.00240961362738066,0.013433125650707183,0.02411724394543189,0.08525337431406824,-0.08525337372725364,0.08525337412684647,0.0852533742206311,0.08525337417299318,-0.08525337417469563
relationship_Own-child,0.001177346554021161,-0.18983932642392917,-0.04146251392774389,0.03377426231509822,-0.07102789642185124,0.023310552712510348,-0.0042054361345375485,0.013323833155648147,0.012410905420899848,0.020416358615306277,0.051526630852299915,0.003009923396101165,0.021029572745453484,-0.029992817515878668,0.007760302504461531,0.00042611183561942154,0.022991643443165517,-0.03323524653364961,0.012782270811706005,0.01672833861418566,0.01641814708779301,0.021521118837898475,-0.019425324414273793,-0.011353698888006676,0.014605021890827718,0.017215313311838863,-0.014396449259470704,-0.01739052155669823,0.02636399570220808,-0.0005879252257075737,-0.027414142688409353,0.022398973093390943,-0.021604634638992797,0.029147578893448583,-0.012000152941978894,0.013644352208431944,-0.04384623413110852,0.01046611820152568,0.0004019228139674393,0.026388922801150422,0.004417758332917121,0.029451209475667015,0.05386332977495002,-0.015944774697974683,-0.023083555851606707,-0.013974368786218732,0.015739026427435132,-0.007585210049751589,-0.02310228017811558,0.03967751508147585,-0.016371250922652087,0.014641378854723323,0.01763963742320055,-0.016474722028541496,0.015553120828509716,-0.017372814312225607,0.016902082487618122,0.018536076988076855,-0.021515302999377275,0.018621287059293314,0.014420766921051839,-0.015679090012166687,-0.017282140706388536,-0.01613354948277814,0.01689974670840788,0.016869385707058916,-0.016093363936846305,-0.017014902562411373,-0.014727935172859983,-0.015528074977286668,0.01758368587179918,-0.017631177593498363,0.017263743812778957,0.016466901400640287,0.01683671422187878,-0.016718882709430744,-0.014653176021549053,-0.04544461780968349,-0.017219650509670222,0.017735666546300422,0.015991124868207644,-0.02262204832662572,-0.01716232251143633,-0.018634548897275435,-0.018227041922263584,-0.016954956996254086,0.017161323821124355,-0.016840212357568475,0.017749211762344612,-0.012994758345576373,0.017244085725084075,0.017605698066612597,-0.017310387319293317,0.04707947525688201,0.016867202176261607,-0.03293868291503351,-0.005539107871950863,0.01824709279043637,0.0973164054109767,-0.09731640502601331,0.09731640528039803,0.09731640534907461,0.09731640531255238,-0.09731640531344779
relationship_Unmarried,-0.20825719269937557,-0.13610883290782133,0.002119767506570545,-0.04864346971762966,-0.018886538178941287,-0.0028623291115866547,-0.0084287036145014,0.010478884987037836,0.006647733141778338,0.005108578512918606,0.09673949226334615,-0.0030021198597262482,0.008969309490311017,0.029700684005897857,0.012727082781049465,0.024953768338283583,-0.0207461708058192,-0.016411118981760314,0.0016364651797992485,0.0053775469192824735,0.006366602006060641,0.007905451802037987,-0.004942576439850877,-0.0028675235268020302,0.003992988822167458,0.005589885853139353,-0.0042234577483396115,-0.005784260124282491,0.011504667804237223,-0.0012277509879068962,-0.018984399634269507,0.008073342307358435,-0.007907967932781628,0.013186553772158244,-0.002763033456610054,0.0038511904606027096,-0.02083677141119227,0.0021823538881954184,-0.003416815151127343,0.010930245696089231,-0.0012725166945989732,0.019369791128341002,0.028118667695936496,-0.005106261786662379,-0.00907075069051452,-0.00395780324731754,0.004967400385105791,7.44639064981252e-05,-0.008261556627562472,0.019353866327579197,-0.0053440006641201805,0.004334341940176139,0.006026129730800527,-0.00537620917311431,0.00483305736555624,-0.005928125311765518,0.005643834873110123,0.006551978045050639,-0.008164977865321665,0.006636380735076,0.004250925389778358,-0.004946962002743052,-0.005812143351457963,-0.005061278021139524,0.0056346522606645945,0.005591145634282466,-0.005125587183427108,-0.005707562681304167,-0.004467711267992193,-0.004859804267162074,0.0059901507299282555,-0.0060135359094099115,0.005885518718306828,0.005384905924555085,0.005609100033448805,-0.005532865848312428,-0.004365538349038914,-0.02523245109787507,-0.005810563510197353,0.00604529554302241,0.005038826558372366,-0.008928224952062566,-0.005768010548976004,-0.006391142214803356,-0.0025545641776054426,-0.005654654535249339,0.005757496659080091,-0.005545708489254565,0.0060374664152090946,-0.0032803580441870014,0.005776931308011896,0.005820700613778404,-0.005943605236264239,0.025742284227374734,0.00561235052943984,-0.020725246159512104,-0.0066558872920638125,0.00674538301048522,0.05946063569493126,-0.05946063559697544,0.05946063565942223,0.05946063567953633,0.05946063566847975,-0.05946063566863198
relationship_Wife,-0.11997738937055986,0.01743279364199376,0.045111737301712015,-0.036325520132114014,0.007208276169891061,-0.012534624362450389,0.02296179722403799,-0.019530834912359497,-0.01914343619983873,-0.01995367545304778,-0.055700986975174484,-0.024924155260398116,-0.019749550652080373,0.029743865249245497,-0.023120047955682437,-0.024607063551165965,-0.012030610410378704,0.02979374494285423,-0.022604750979251628,-0.017562891802796857,-0.007681341309700274,-0.027320444832205283,0.02347119107930237,0.0206765919273649,-0.018457980981017783,-0.019966398794305274,0.018142027986293066,0.019112637031908606,-0.02090416946545801,0.004040787593427487,0.010487123264184878,-0.020906220069480716,0.020769992229266555,-0.021290922011560295,0.01764396965878992,-0.01772174537954305,0.025843275245298572,-0.016650157632446805,-0.012849562057392544,-0.021900976827447,-0.014487079729860318,-0.0041213847882147344,-0.02401274241242439,0.018641648391406376,0.020904029782049582,0.017958516527027478,-0.01856287650165117,0.015492472800371327,0.020300593312760226,-0.025042995993791603,0.018839509446255964,-0.018115443958085006,-0.019386583115679343,0.018703252784528373,-0.018489666250845513,0.01913445555263215,-0.018962667746061094,-0.019513533920259063,0.020359936085853382,-0.019538218122142827,-0.018137575042553682,0.018518192278547313,0.019068117782253532,0.018606759709821574,-0.01895231144191533,-0.018954174645989315,0.018676328457801223,0.018998521111843473,0.018250789235388785,0.018495785849672652,-0.01917706058073383,0.019182537077030284,-0.01911873276158776,-0.018808297970426265,-0.018932928985282486,0.018904656878361268,0.018193027248310293,0.024346642470188227,0.019060384661939486,-0.01923750911013742,-0.018628337796161916,0.020766570448487717,0.01904720885019936,0.019588642286387008,0.018507389241989945,0.01895824180670735,-0.01904866091099981,0.018922722649543693,-0.019203612872805538,0.017598790818264032,-0.019055065157906538,-0.019086851381926374,0.019082618938988754,-0.015084482842324413,-0.018948336303673367,0.0028434342118980028,-0.010156543106548857,-0.019582483385103922,-0.035748586840437475,0.03574858632842775,-0.03574858667616647,-0.03574858675903462,-0.0357485867167384,0.03574858671818899
workclass_Federal-gov,-0.1242521764969265,0.02359189443746545,0.012591395946676567,-0.00690090556601681,0.015389009150792464,-0.015517025861255362,0.015038193905805037,-0.013676212109538281,-0.0067881238582100534,-0.004241011859275405,-0.009165065819692012,-0.019881514727148414,-0.003741150675924927,-0.06285387961965003,-0.004044514806073006,-0.00953531567438674,-0.010202066924312754,0.007129258954690055,-0.00901413591677133,-0.010391349473745348,-0.010927018577153221,-0.014059440707528695,0.013934973829345759,0.010089247113750912,-0.009266469175965297,-0.009684324617294883,0.009784375018289477,0.010163051416468215,-0.012063269540884162,-0.007578990621054088,0.01636288486689766,-0.002165243886157028,0.0033133965282606485,0.0033934589791736643,0.018810847471825563,-0.012236105136691426,0.006777976790680116,-0.009966729247210315,-0.010502414211476624,-0.009332218429224314,-0.010538306291374514,0.009821196775987709,-0.0014890965235232695,0.0100562811918687,0.009597197070409118,0.010181036548339984,-0.010048681964026016,0.010485649429626456,0.00933886135947216,-0.006971661968670765,0.009887136774113242,-0.010108725203358314,-0.009974939276961801,0.01002992246401134,-0.010083659380502501,0.009904443749236796,-0.00998459724338592,-0.00985758754203734,0.00959048377154674,-0.009844277650163033,-0.010113854948313053,0.010203182229138845,0.00995990240760451,0.009791048553643352,-0.01000705981589149,-0.009975235231298254,0.010053155196324638,0.009991130101110676,0.0101064547980476,0.010053288021089558,-0.009913361860021067,0.009920023428844902,-0.009917537444049232,-0.010021180656041417,-0.010002992247720988,0.009979769648193209,0.010134242361846853,0.00288907703580858,0.009983069474708148,-0.009868003880895834,-0.009980277498531937,0.009967257508609962,0.009963850057714467,0.009980641769126773,0.007003619497292928,0.010017030545756343,-0.009936499923653334,0.009978337654743583,-0.00990257671243504,0.010215025924229395,-0.009961972653946868,-0.01004186304936895,0.010114080387831278,0.004844452956524917,-0.009988057543502769,-0.008680861479395643,-0.010497201083824728,-0.009794696312338319,-0.05807218507078709,0.058072184847421444,-0.058072185002317034,-0.058072185035072006,-0.05807218501916729,0.05807218501991607
